"category","term","ontology","over_represented_pvalue","FDR","numDEInCat","numInCat"
"GO:0070266","necroptotic process","BP",1,1,0,2
"GO:0070372","regulation of ERK1 and ERK2 cascade","BP",1,1,0,1
"GO:0070382","exocytic vesicle","CC",1,1,0,1
"GO:0070577","lysine-acetylated histone binding","MF",1,1,0,11
"GO:0070588","calcium ion transmembrane transport","BP",1,1,0,6
"GO:0070822","Sin3-type complex","CC",1,1,0,2
"GO:0070876","SOSS complex","CC",1,1,0,2
"GO:0071541","eukaryotic translation initiation factor 3 complex, eIF3m","CC",1,1,0,4
"GO:0071805","potassium ion transmembrane transport","BP",1,1,0,2
"GO:0090114","COPII-coated vesicle budding","BP",1,1,0,4
"GO:0097361","CIA complex","CC",1,1,0,2
"GO:0098830","presynaptic endosome","CC",1,1,0,2
"GO:0098831","presynaptic active zone cytoplasmic component","CC",1,1,0,1
"GO:0098943","neurotransmitter receptor transport, postsynaptic endosome to lysosome","BP",1,1,0,2
"GO:0099104","potassium channel activator activity","MF",1,1,0,1
"GO:0099525","presynaptic dense core vesicle exocytosis","BP",1,1,0,1
"GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","BP",1,1,0,1
"GO:1902269","positive regulation of polyamine transmembrane transport","BP",1,1,0,2
"GO:1903804","glycine import across plasma membrane","BP",1,1,0,2
"GO:1990440","positive regulation of transcription from RNA polymerase II promoter in response to endoplasmic reticulum stress","BP",1,1,0,1
"GO:1990444","F-box domain binding","MF",1,1,0,1
"GO:1990617","CHOP-ATF4 complex","CC",1,1,0,1
"GO:1990622","CHOP-ATF3 complex","CC",1,1,0,1
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","BP",1,1,0,3
"GO:2001136","negative regulation of endocytic recycling","BP",1,1,0,2
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","BP",1,1,0,2
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","BP",1,1,0,2
"GO:2001244","positive regulation of intrinsic apoptotic signaling pathway","BP",1,1,0,1
"GO:0000038","very long-chain fatty acid metabolic process","BP",1,1,0,3
"GO:0000176","nuclear exosome (RNase complex)","CC",1,1,0,1
"GO:0000178","exosome (RNase complex)","CC",1,1,0,3
"GO:0000243","commitment complex","CC",1,1,0,7
"GO:0000244","spliceosomal tri-snRNP complex assembly","BP",1,1,0,4
"GO:0000250","lanosterol synthase activity","MF",1,1,0,1
"GO:0000275","mitochondrial proton-transporting ATP synthase complex, catalytic sector F(1)","CC",1,1,0,4
"GO:0000298","endopolyphosphatase activity","MF",1,1,0,1
"GO:0000340","RNA 7-methylguanosine cap binding","MF",1,1,0,7
"GO:0000445","THO complex part of transcription export complex","CC",1,1,0,4
"GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","BP",1,1,0,1
"GO:0000776","kinetochore","CC",1,1,0,8
"GO:0000829","inositol heptakisphosphate kinase activity","MF",1,1,0,1
"GO:0000900","mRNA regulatory element binding translation repressor activity","MF",1,1,0,5
"GO:0000932","P-body","CC",1,1,0,19
"GO:0000973","post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery","BP",1,1,0,2
"GO:0001725","stress fiber","CC",1,1,0,5
"GO:0001968","fibronectin binding","MF",1,1,0,1
"GO:0002116","semaphorin receptor complex","CC",1,1,0,4
"GO:0002755","MyD88-dependent toll-like receptor signaling pathway","BP",1,1,0,1
"GO:0003755","peptidyl-prolyl cis-trans isomerase activity","MF",1,1,0,22
"GO:0003777","microtubule motor activity","MF",1,1,0,5
"GO:0003837","beta-ureidopropionase activity","MF",1,1,0,1
"GO:0003854","3-beta-hydroxy-delta5-steroid dehydrogenase activity","MF",1,1,0,4
"GO:0003985","acetyl-CoA C-acetyltransferase activity","MF",1,1,0,1
"GO:0004032","alditol:NADP+ 1-oxidoreductase activity","MF",1,1,0,3
"GO:0004152","dihydroorotate dehydrogenase activity","MF",1,1,0,1
"GO:0004177","aminopeptidase activity","MF",1,1,0,1
"GO:0004308","exo-alpha-sialidase activity","MF",1,1,0,1
"GO:0004366","glycerol-3-phosphate O-acyltransferase activity","MF",1,1,0,5
"GO:0004375","glycine dehydrogenase (decarboxylating) activity","MF",1,1,0,1
"GO:0004463","leukotriene-A4 hydrolase activity","MF",1,1,0,1
"GO:0004535","poly(A)-specific ribonuclease activity","MF",1,1,0,2
"GO:0004637","phosphoribosylamine-glycine ligase activity","MF",1,1,0,1
"GO:0004641","phosphoribosylformylglycinamidine cyclo-ligase activity","MF",1,1,0,1
"GO:0004644","phosphoribosylglycinamide formyltransferase activity","MF",1,1,0,1
"GO:0004807","triose-phosphate isomerase activity","MF",1,1,0,2
"GO:0004822","isoleucine-tRNA ligase activity","MF",1,1,0,1
"GO:0005262","calcium channel activity","MF",1,1,0,2
"GO:0005267","potassium channel activity","MF",1,1,0,1
"GO:0005462","UDP-N-acetylglucosamine transmembrane transporter activity","MF",1,1,0,1
"GO:0005464","UDP-xylose transmembrane transporter activity","MF",1,1,0,1
"GO:0005543","phospholipid binding","MF",1,1,0,17
"GO:0005745","m-AAA complex","CC",1,1,0,3
"GO:0005753","mitochondrial proton-transporting ATP synthase complex","CC",1,1,0,8
"GO:0005832","chaperonin-containing T-complex","CC",1,1,0,12
"GO:0005960","glycine cleavage complex","CC",1,1,0,1
"GO:0005986","sucrose biosynthetic process","BP",1,1,0,2
"GO:0006020","inositol metabolic process","BP",1,1,0,1
"GO:0006085","acetyl-CoA biosynthetic process","BP",1,1,0,4
"GO:0006147","guanine catabolic process","BP",1,1,0,1
"GO:0006334","nucleosome assembly","BP",1,1,0,11
"GO:0006396","RNA processing","BP",1,1,0,18
"GO:0006398","mRNA 3'-end processing by stem-loop binding and cleavage","BP",1,1,0,1
"GO:0006402","mRNA catabolic process","BP",1,1,0,1
"GO:0006428","isoleucyl-tRNA aminoacylation","BP",1,1,0,1
"GO:0006478","peptidyl-tyrosine sulfation","BP",1,1,0,2
"GO:0006777","Mo-molybdopterin cofactor biosynthetic process","BP",1,1,0,3
"GO:0006807","nitrogen compound metabolic process","BP",1,1,0,1
"GO:0006897","endocytosis","BP",1,1,0,17
"GO:0007162","negative regulation of cell adhesion","BP",1,1,0,4
"GO:0007219","Notch signaling pathway","BP",1,1,0,7
"GO:0008063","Toll signaling pathway","BP",1,1,0,1
"GO:0008081","phosphoric diester hydrolase activity","MF",1,1,0,1
"GO:0008301","DNA binding, bending","MF",1,1,0,7
"GO:0008441","3'(2'),5'-bisphosphate nucleotidase activity","MF",1,1,0,1
"GO:0008476","protein-tyrosine sulfotransferase activity","MF",1,1,0,2
"GO:0008486","diphosphoinositol-polyphosphate diphosphatase activity","MF",1,1,0,1
"GO:0008523","sodium-dependent multivitamin transmembrane transporter activity","MF",1,1,0,1
"GO:0008625","extrinsic apoptotic signaling pathway via death domain receptors","BP",1,1,0,1
"GO:0008643","carbohydrate transport","BP",1,1,0,1
"GO:0008743","L-threonine 3-dehydrogenase activity","MF",1,1,0,2
"GO:0008892","guanine deaminase activity","MF",1,1,0,1
"GO:0009100","glycoprotein metabolic process","BP",1,1,0,1
"GO:0009220","pyrimidine ribonucleotide biosynthetic process","BP",1,1,0,1
"GO:0009313","oligosaccharide catabolic process","BP",1,1,0,1
"GO:0009437","carnitine metabolic process","BP",1,1,0,1
"GO:0010494","cytoplasmic stress granule","CC",1,1,0,18
"GO:0015878","biotin transport","BP",1,1,0,1
"GO:0015887","pantothenate transmembrane transport","BP",1,1,0,1
"GO:0015914","phospholipid transport","BP",1,1,0,8
"GO:0016064","immunoglobulin mediated immune response","BP",1,1,0,1
"GO:0016104","triterpenoid biosynthetic process","BP",1,1,0,1
"GO:0016176","superoxide-generating NADPH oxidase activator activity","MF",1,1,0,2
"GO:0016231","beta-N-acetylglucosaminidase activity","MF",1,1,0,1
"GO:0016239","positive regulation of macroautophagy","BP",1,1,0,1
"GO:0016361","activin receptor activity, type I","MF",1,1,0,1
"GO:0016486","peptide hormone processing","BP",1,1,0,4
"GO:0016589","NURF complex","CC",1,1,0,1
"GO:0016602","CCAAT-binding factor complex","CC",1,1,0,3
"GO:0016671","oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor","MF",1,1,0,1
"GO:0016684","oxidoreductase activity, acting on peroxide as acceptor","MF",1,1,0,1
"GO:0016722","oxidoreductase activity, acting on metal ions","MF",1,1,0,1
"GO:0016829","lyase activity","MF",1,1,0,1
"GO:0017119","Golgi transport complex","CC",1,1,0,3
"GO:0017154","semaphorin receptor activity","MF",1,1,0,4
"GO:0018444","translation release factor complex","CC",1,1,0,6
"GO:0019003","GDP binding","MF",1,1,0,7
"GO:0019145","aminobutyraldehyde dehydrogenase activity","MF",1,1,0,1
"GO:0019370","leukotriene biosynthetic process","BP",1,1,0,1
"GO:0019464","glycine decarboxylation via glycine cleavage system","BP",1,1,0,1
"GO:0019563","glycerol catabolic process","BP",1,1,0,2
"GO:0019888","protein phosphatase regulator activity","MF",1,1,0,8
"GO:0019904","protein domain specific binding","MF",1,1,0,5
"GO:0019960","C-X3-C chemokine binding","MF",1,1,0,1
"GO:0022008","neurogenesis","BP",1,1,0,3
"GO:0030041","actin filament polymerization","BP",1,1,0,4
"GO:0030136","clathrin-coated vesicle","CC",1,1,0,8
"GO:0030165","PDZ domain binding","MF",1,1,0,2
"GO:0030284","nuclear estrogen receptor activity","MF",1,1,0,1
"GO:0030307","positive regulation of cell growth","BP",1,1,0,1
"GO:0030315","T-tubule","CC",1,1,0,2
"GO:0030424","axon","CC",1,1,0,20
"GO:0030425","dendrite","CC",1,1,0,13
"GO:0030520","intracellular estrogen receptor signaling pathway","BP",1,1,0,1
"GO:0030619","U1 snRNA binding","MF",1,1,0,3
"GO:0030688","preribosome, small subunit precursor","CC",1,1,0,3
"GO:0030692","Noc4p-Nop14p complex","CC",1,1,0,1
"GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","CC",1,1,0,5
"GO:0031314","extrinsic component of mitochondrial inner membrane","CC",1,1,0,1
"GO:0031369","translation initiation factor binding","MF",1,1,0,6
"GO:0031463","Cul3-RING ubiquitin ligase complex","CC",1,1,0,6
"GO:0031491","nucleosome binding","MF",1,1,0,3
"GO:0031982","vesicle","CC",1,1,0,8
"GO:0032367","intracellular cholesterol transport","BP",1,1,0,1
"GO:0032402","melanosome transport","BP",1,1,0,3
"GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain","CC",1,1,0,1
"GO:0033396","beta-alanine biosynthetic process via 3-ureidopropionate","BP",1,1,0,1
"GO:0033857","diphosphoinositol-pentakisphosphate kinase activity","MF",1,1,0,1
"GO:0034063","stress granule assembly","BP",1,1,0,5
"GO:0034066","Ric1-Rgp1 guanyl-nucleotide exchange factor complex","CC",1,1,0,2
"GO:0034198","cellular response to amino acid starvation","BP",1,1,0,5
"GO:0034362","low-density lipoprotein particle","CC",1,1,0,4
"GO:0034380","high-density lipoprotein particle assembly","BP",1,1,0,4
"GO:0034431","bis(5'-adenosyl)-hexaphosphatase activity","MF",1,1,0,1
"GO:0034432","bis(5'-adenosyl)-pentaphosphatase activity","MF",1,1,0,1
"GO:0034638","phosphatidylcholine catabolic process","BP",1,1,0,2
"GO:0034663","endoplasmic reticulum chaperone complex","CC",1,1,0,4
"GO:0034982","mitochondrial protein processing","BP",1,1,0,3
"GO:0035097","histone methyltransferase complex","CC",1,1,0,2
"GO:0035189","Rb-E2F complex","CC",1,1,0,1
"GO:0035196","miRNA processing","BP",1,1,0,3
"GO:0035325","Toll-like receptor binding","MF",1,1,0,1
"GO:0035804","structural constituent of egg coat","MF",1,1,0,3
"GO:0035805","egg coat","CC",1,1,0,3
"GO:0036371","protein localization to T-tubule","BP",1,1,0,2
"GO:0036444","calcium import into the mitochondrion","BP",1,1,0,2
"GO:0038061","non-canonical NF-kappaB signal transduction","BP",1,1,0,3
"GO:0038202","TORC1 signaling","BP",1,1,0,1
"GO:0042132","fructose 1,6-bisphosphate 1-phosphatase activity","MF",1,1,0,2
"GO:0042162","telomeric DNA binding","MF",1,1,0,3
"GO:0042274","ribosomal small subunit biogenesis","BP",1,1,0,4
"GO:0042284","sphingolipid delta-4 desaturase activity","MF",1,1,0,1
"GO:0042554","superoxide anion generation","BP",1,1,0,2
"GO:0042627","chylomicron","CC",1,1,0,5
"GO:0042826","histone deacetylase binding","MF",1,1,0,5
"GO:0043130","ubiquitin binding","MF",1,1,0,36
"GO:0043434","response to peptide hormone","BP",1,1,0,8
"GO:0043495","protein-membrane adaptor activity","MF",1,1,0,2
"GO:0043515","kinetochore binding","MF",1,1,0,2
"GO:0044233","mitochondria-associated endoplasmic reticulum membrane","CC",1,1,0,1
"GO:0044390","ubiquitin-like protein conjugating enzyme binding","MF",1,1,0,1
"GO:0044614","nuclear pore cytoplasmic filaments","CC",1,1,0,2
"GO:0045216","cell-cell junction organization","BP",1,1,0,3
"GO:0045296","cadherin binding","MF",1,1,0,19
"GO:0046084","adenine biosynthetic process","BP",1,1,0,1
"GO:0046166","glyceraldehyde-3-phosphate biosynthetic process","BP",1,1,0,2
"GO:0046982","protein heterodimerization activity","MF",1,1,0,33
"GO:0047105","4-trimethylammoniobutyraldehyde dehydrogenase activity","MF",1,1,0,1
"GO:0047391","alkylglycerophosphoethanolamine phosphodiesterase activity","MF",1,1,0,2
"GO:0047453","ATP-dependent NAD(P)H-hydrate dehydratase activity","MF",1,1,0,1
"GO:0048193","Golgi vesicle transport","BP",1,1,0,3
"GO:0048667","cell morphogenesis involved in neuron differentiation","BP",1,1,0,1
"GO:0050178","phenylpyruvate tautomerase activity","MF",1,1,0,1
"GO:0050772","positive regulation of axonogenesis","BP",1,1,0,4
"GO:0050998","nitric-oxide synthase binding","MF",1,1,0,1
"GO:0051085","chaperone cofactor-dependent protein refolding","BP",1,1,0,14
"GO:0051315","attachment of mitotic spindle microtubules to kinetochore","BP",1,1,0,1
"GO:0051538","3 iron, 4 sulfur cluster binding","MF",1,1,0,1
"GO:0051721","protein phosphatase 2A binding","MF",1,1,0,3
"GO:0051793","medium-chain fatty acid catabolic process","BP",1,1,0,1
"GO:0051920","peroxiredoxin activity","MF",1,1,0,2
"GO:0051978","lysophospholipid:sodium symporter activity","MF",1,1,0,1
"GO:0055117","regulation of cardiac muscle contraction","BP",1,1,0,2
"GO:0060048","cardiac muscle contraction","BP",1,1,0,1
"GO:0060468","prevention of polyspermy","BP",1,1,0,3
"GO:0061574","ASAP complex","CC",1,1,0,1
"GO:0061665","SUMO ligase activity","MF",1,1,0,2
"GO:0065003","protein-containing complex assembly","BP",1,1,0,3
"GO:0070012","oligopeptidase activity","MF",1,1,0,1
"GO:0070728","leucine binding","MF",1,1,0,1
"GO:0070976","TIR domain binding","MF",1,1,0,1
"GO:0070991","medium-chain-acyl-CoA dehydrogenase activity","MF",1,1,0,1
"GO:0071035","nuclear polyadenylation-dependent rRNA catabolic process","BP",1,1,0,1
"GO:0071036","nuclear polyadenylation-dependent snoRNA catabolic process","BP",1,1,0,1
"GO:0071037","nuclear polyadenylation-dependent snRNA catabolic process","BP",1,1,0,1
"GO:0071038","nuclear polyadenylation-dependent tRNA catabolic process","BP",1,1,0,1
"GO:0071039","nuclear polyadenylation-dependent CUT catabolic process","BP",1,1,0,1
"GO:0071040","nuclear polyadenylation-dependent antisense transcript catabolic process","BP",1,1,0,1
"GO:0071044","histone mRNA catabolic process","BP",1,1,0,1
"GO:0071051","polyadenylation-dependent snoRNA 3'-end processing","BP",1,1,0,1
"GO:0071203","WASH complex","CC",1,1,0,2
"GO:0071233","cellular response to leucine","BP",1,1,0,1
"GO:0071543","diphosphoinositol polyphosphate metabolic process","BP",1,1,0,1
"GO:0071561","nucleus-vacuole junction","CC",1,1,0,1
"GO:0071596","ubiquitin-dependent protein catabolic process via the N-end rule pathway","BP",1,1,0,2
"GO:0071617","lysophospholipid acyltransferase activity","MF",1,1,0,1
"GO:0071902","positive regulation of protein serine/threonine kinase activity","BP",1,1,0,1
"GO:0090162","establishment of epithelial cell polarity","BP",1,1,0,1
"GO:0097106","postsynaptic density organization","BP",1,1,0,1
"GO:0097539","ciliary transition fiber","CC",1,1,0,1
"GO:0098639","collagen binding involved in cell-matrix adhesion","MF",1,1,0,1
"GO:0098794","postsynapse","CC",1,1,0,1
"GO:0110051","metabolite repair","BP",1,1,0,1
"GO:0150105","protein localization to cell-cell junction","BP",1,1,0,3
"GO:1901031","regulation of response to reactive oxygen species","BP",1,1,0,1
"GO:1901907","diadenosine pentaphosphate catabolic process","BP",1,1,0,1
"GO:1901909","diadenosine hexaphosphate catabolic process","BP",1,1,0,1
"GO:1901911","adenosine 5'-(hexahydrogen pentaphosphate) catabolic process","BP",1,1,0,1
"GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","BP",1,1,0,1
"GO:1902287","semaphorin-plexin signaling pathway involved in axon guidance","BP",1,1,0,4
"GO:1905605","positive regulation of blood-brain barrier permeability","BP",1,1,0,3
"GO:1990246","uniplex complex","CC",1,1,0,2
"GO:1990253","cellular response to leucine starvation","BP",1,1,0,1
"GO:2000815","regulation of mRNA stability involved in response to oxidative stress","BP",1,1,0,1
"GO:2001271","negative regulation of cysteine-type endopeptidase activity involved in execution phase of apoptosis","BP",1,1,0,1
"GO:0000049","tRNA binding","MF",1,1,0,9
"GO:0000137","Golgi cis cisterna","CC",1,1,0,2
"GO:0000165","MAPK cascade","BP",1,1,0,5
"GO:0000266","mitochondrial fission","BP",1,1,0,4
"GO:0000731","DNA synthesis involved in DNA repair","BP",1,1,0,1
"GO:0000795","synaptonemal complex","CC",1,1,0,1
"GO:0001096","TFIIF-class transcription factor complex binding","MF",1,1,0,1
"GO:0001508","action potential","BP",1,1,0,3
"GO:0001731","formation of translation preinitiation complex","BP",1,1,0,11
"GO:0001889","liver development","BP",1,1,0,4
"GO:0002082","regulation of oxidative phosphorylation","BP",1,1,0,6
"GO:0003796","lysozyme activity","MF",1,1,0,4
"GO:0003847","1-alkyl-2-acetylglycerophosphocholine esterase activity","MF",1,1,0,2
"GO:0003873","6-phosphofructo-2-kinase activity","MF",1,1,0,1
"GO:0004013","adenosylhomocysteinase activity","MF",1,1,0,1
"GO:0004017","adenylate kinase activity","MF",1,1,0,2
"GO:0004085","butyryl-CoA dehydrogenase activity","MF",1,1,0,1
"GO:0004123","cystathionine gamma-lyase activity","MF",1,1,0,2
"GO:0004142","diacylglycerol cholinephosphotransferase activity","MF",1,1,0,3
"GO:0004149","dihydrolipoyllysine-residue succinyltransferase activity","MF",1,1,0,2
"GO:0004301","epoxide hydrolase activity","MF",1,1,0,2
"GO:0004331","fructose-2,6-bisphosphate 2-phosphatase activity","MF",1,1,0,1
"GO:0004347","glucose-6-phosphate isomerase activity","MF",1,1,0,1
"GO:0004352","glutamate dehydrogenase (NAD+) activity","MF",1,1,0,2
"GO:0004420","hydroxymethylglutaryl-CoA reductase (NADPH) activity","MF",1,1,0,1
"GO:0004422","hypoxanthine phosphoribosyltransferase activity","MF",1,1,0,1
"GO:0004435","phosphatidylinositol phospholipase C activity","MF",1,1,0,6
"GO:0004478","methionine adenosyltransferase activity","MF",1,1,0,5
"GO:0004609","phosphatidylserine decarboxylase activity","MF",1,1,0,1
"GO:0004715","non-membrane spanning protein tyrosine kinase activity","MF",1,1,0,6
"GO:0004730","pseudouridylate synthase activity","MF",1,1,0,1
"GO:0004758","serine C-palmitoyltransferase activity","MF",1,1,0,2
"GO:0004850","uridine phosphorylase activity","MF",1,1,0,1
"GO:0004935","adrenergic receptor activity","MF",1,1,0,1
"GO:0005007","fibroblast growth factor receptor activity","MF",1,1,0,3
"GO:0005009","insulin receptor activity","MF",1,1,0,3
"GO:0005031","tumor necrosis factor receptor activity","MF",1,1,0,1
"GO:0005112","Notch binding","MF",1,1,0,1
"GO:0005125","cytokine activity","MF",1,1,0,2
"GO:0005200","structural constituent of cytoskeleton","MF",1,1,0,17
"GO:0005347","ATP transmembrane transporter activity","MF",1,1,0,3
"GO:0005483","soluble NSF attachment protein activity","MF",1,1,0,2
"GO:0005622","intracellular anatomical structure","CC",1,1,0,6
"GO:0005674","transcription factor TFIIF complex","CC",1,1,0,1
"GO:0005685","U1 snRNP","CC",1,1,0,18
"GO:0005744","TIM23 mitochondrial import inner membrane translocase complex","CC",1,1,0,3
"GO:0005774","vacuolar membrane","CC",1,1,0,2
"GO:0005782","peroxisomal matrix","CC",1,1,0,3
"GO:0005786","signal recognition particle, endoplasmic reticulum targeting","CC",1,1,0,8
"GO:0005853","eukaryotic translation elongation factor 1 complex","CC",1,1,0,2
"GO:0005868","cytoplasmic dynein complex","CC",1,1,0,8
"GO:0005885","Arp2/3 protein complex","CC",1,1,0,6
"GO:0005899","insulin receptor complex","CC",1,1,0,3
"GO:0005901","caveola","CC",1,1,0,1
"GO:0006003","fructose 2,6-bisphosphate metabolic process","BP",1,1,0,1
"GO:0006102","isocitrate metabolic process","BP",1,1,0,6
"GO:0006172","ADP biosynthetic process","BP",1,1,0,2
"GO:0006178","guanine salvage","BP",1,1,0,1
"GO:0006210","thymine catabolic process","BP",1,1,0,4
"GO:0006218","uridine catabolic process","BP",1,1,0,1
"GO:0006261","DNA-templated DNA replication","BP",1,1,0,1
"GO:0006361","transcription initiation at RNA polymerase I promoter","BP",1,1,0,1
"GO:0006363","termination of RNA polymerase I transcription","BP",1,1,0,1
"GO:0006457","protein folding","BP",1,1,0,60
"GO:0006465","signal peptide processing","BP",1,1,0,11
"GO:0006538","glutamate catabolic process","BP",1,1,0,2
"GO:0006556","S-adenosylmethionine biosynthetic process","BP",1,1,0,5
"GO:0006567","threonine catabolic process","BP",1,1,0,4
"GO:0006621","protein retention in ER lumen","BP",1,1,0,3
"GO:0006637","acyl-CoA metabolic process","BP",1,1,0,5
"GO:0006642","triglyceride mobilization","BP",1,1,0,3
"GO:0006672","ceramide metabolic process","BP",1,1,0,3
"GO:0006749","glutathione metabolic process","BP",1,1,0,14
"GO:0006954","inflammatory response","BP",1,1,0,12
"GO:0006955","immune response","BP",1,1,0,30
"GO:0006974","DNA damage response","BP",1,1,0,16
"GO:0007129","homologous chromosome pairing at meiosis","BP",1,1,0,2
"GO:0007131","reciprocal meiotic recombination","BP",1,1,0,1
"GO:0007204","positive regulation of cytosolic calcium ion concentration","BP",1,1,0,2
"GO:0007339","binding of sperm to zona pellucida","BP",1,1,0,4
"GO:0007529","establishment of synaptic specificity at neuromuscular junction","BP",1,1,0,1
"GO:0007600","sensory perception","BP",1,1,0,1
"GO:0008119","thiopurine S-methyltransferase activity","MF",1,1,0,1
"GO:0008194","UDP-glycosyltransferase activity","MF",1,1,0,4
"GO:0008312","7S RNA binding","MF",1,1,0,8
"GO:0008940","nitrate reductase activity","MF",1,1,0,1
"GO:0009166","nucleotide catabolic process","BP",1,1,0,1
"GO:0009226","nucleotide-sugar biosynthetic process","BP",1,1,0,1
"GO:0009328","phenylalanine-tRNA ligase complex","CC",1,1,0,2
"GO:0009361","succinate-CoA ligase complex (ADP-forming)","CC",1,1,0,2
"GO:0009408","response to heat","BP",1,1,0,7
"GO:0009755","hormone-mediated signaling pathway","BP",1,1,0,3
"GO:0010181","FMN binding","MF",1,1,0,5
"GO:0010269","response to selenium ion","BP",1,1,0,1
"GO:0010569","regulation of double-strand break repair via homologous recombination","BP",1,1,0,2
"GO:0010972","negative regulation of G2/M transition of mitotic cell cycle","BP",1,1,0,1
"GO:0012507","ER to Golgi transport vesicle membrane","CC",1,1,0,6
"GO:0014059","regulation of dopamine secretion","BP",1,1,0,2
"GO:0015014","heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process","BP",1,1,0,2
"GO:0015016","[heparan sulfate]-glucosamine N-sulfotransferase activity","MF",1,1,0,2
"GO:0015030","Cajal body","CC",1,1,0,3
"GO:0015250","water channel activity","MF",1,1,0,3
"GO:0015936","coenzyme A metabolic process","BP",1,1,0,1
"GO:0016031","tRNA import into mitochondrion","BP",1,1,0,1
"GO:0016311","dephosphorylation","BP",1,1,0,4
"GO:0016578","histone deubiquitination","BP",1,1,0,2
"GO:0016581","NuRD complex","CC",1,1,0,4
"GO:0017025","TBP-class protein binding","MF",1,1,0,3
"GO:0017057","6-phosphogluconolactonase activity","MF",1,1,0,2
"GO:0017059","serine C-palmitoyltransferase complex","CC",1,1,0,2
"GO:0017134","fibroblast growth factor binding","MF",1,1,0,3
"GO:0017158","regulation of calcium ion-dependent exocytosis","BP",1,1,0,2
"GO:0018315","molybdenum incorporation into molybdenum-molybdopterin complex","BP",1,1,0,1
"GO:0019001","guanyl nucleotide binding","MF",1,1,0,3
"GO:0019212","phosphatase inhibitor activity","MF",1,1,0,1
"GO:0019789","SUMO transferase activity","MF",1,1,0,1
"GO:0019871","sodium channel inhibitor activity","MF",1,1,0,1
"GO:0030001","metal ion transport","BP",1,1,0,6
"GO:0030010","establishment of cell polarity","BP",1,1,0,3
"GO:0030195","negative regulation of blood coagulation","BP",1,1,0,2
"GO:0030301","cholesterol transport","BP",1,1,0,3
"GO:0030510","regulation of BMP signaling pathway","BP",1,1,0,2
"GO:0030544","Hsp70 protein binding","MF",1,1,0,9
"GO:0030674","protein-macromolecule adaptor activity","MF",1,1,0,5
"GO:0030943","mitochondrion targeting sequence binding","MF",1,1,0,1
"GO:0030992","intraciliary transport particle B","CC",1,1,0,1
"GO:0031080","nuclear pore outer ring","CC",1,1,0,1
"GO:0031167","rRNA methylation","BP",1,1,0,4
"GO:0031597","cytosolic proteasome complex","CC",1,1,0,2
"GO:0031647","regulation of protein stability","BP",1,1,0,4
"GO:0031994","insulin-like growth factor I binding","MF",1,1,0,4
"GO:0031995","insulin-like growth factor II binding","MF",1,1,0,4
"GO:0032182","ubiquitin-like protein binding","MF",1,1,0,3
"GO:0032190","acrosin binding","MF",1,1,0,4
"GO:0032263","GMP salvage","BP",1,1,0,1
"GO:0032432","actin filament bundle","CC",1,1,0,1
"GO:0032511","late endosome to vacuole transport via multivesicular body sorting pathway","BP",1,1,0,10
"GO:0032580","Golgi cisterna membrane","CC",1,1,0,2
"GO:0032777","Piccolo NuA4 histone acetyltransferase complex","CC",1,1,0,2
"GO:0032934","sterol binding","MF",1,1,0,7
"GO:0032956","regulation of actin cytoskeleton organization","BP",1,1,0,3
"GO:0033149","FFAT motif binding","MF",1,1,0,4
"GO:0033209","tumor necrosis factor-mediated signaling pathway","BP",1,1,0,2
"GO:0033353","S-adenosylmethionine cycle","BP",1,1,0,1
"GO:0033553","rDNA heterochromatin","CC",1,1,0,2
"GO:0034097","response to cytokine","BP",1,1,0,6
"GO:0034237","protein kinase A regulatory subunit binding","MF",1,1,0,2
"GO:0034359","mature chylomicron","CC",1,1,0,3
"GO:0034498","early endosome to Golgi transport","BP",1,1,0,2
"GO:0035025","positive regulation of Rho protein signal transduction","BP",1,1,0,3
"GO:0035459","vesicle cargo loading","BP",1,1,0,3
"GO:0035519","protein K29-linked ubiquitination","BP",1,1,0,2
"GO:0036211","protein modification process","BP",1,1,0,2
"GO:0042073","intraciliary transport","BP",1,1,0,2
"GO:0042126","nitrate metabolic process","BP",1,1,0,1
"GO:0042552","myelination","BP",1,1,0,2
"GO:0042593","glucose homeostasis","BP",1,1,0,3
"GO:0042788","polysomal ribosome","CC",1,1,0,5
"GO:0042806","fucose binding","MF",1,1,0,2
"GO:0042953","lipoprotein transport","BP",1,1,0,3
"GO:0043120","tumor necrosis factor binding","MF",1,1,0,1
"GO:0043231","intracellular membrane-bounded organelle","CC",1,1,0,30
"GO:0043296","apical junction complex","CC",1,1,0,3
"GO:0043540","6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex","CC",1,1,0,1
"GO:0043546","molybdopterin cofactor binding","MF",1,1,0,1
